Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1,17.0,4,9238.0,1,1,140.0,1,19.0,37,9,9,130.2,1.0,0,0.0,1,0,1.0,18.0,0,0,6,8,6,12.75,0,0,6,10,6,12.16666667,0,12.7,3.7,-1.7,Graduate
1,17.0,2,9500.0,1,1,135.0,1,1.0,19,4,10,133.5,1.0,0,0.0,1,0,0.0,19.0,0,0,8,8,8,13.3425,0,0,8,8,8,13.3425,0,9.4,-0.8,-3.12,Graduate
1,1.0,4,9500.0,1,1,140.0,1,38.0,38,7,7,133.2,1.0,0,0.0,1,0,1.0,20.0,0,0,7,10,7,14.175,0,0,8,14,6,13.03125,0,15.5,2.8,-4.06,Graduate
2,39.0,1,9500.0,1,1,100.0,1,37.0,38,4,4,130.0,0.0,0,0.0,1,1,1.0,33.0,0,0,8,16,1,10.0,1,0,8,16,1,10.0,1,12.7,3.7,-1.7,Enrolled
1,39.0,1,9119.0,1,1,160.0,1,38.0,37,7,7,129.0,0.0,0,0.0,1,1,0.0,24.0,0,0,5,9,0,0.0,0,0,5,8,2,14.5,2,7.6,2.6,0.32,Dropout
1,39.0,1,9991.0,0,19,133.1,1,2.0,1,2,4,100.0,0.0,0,0.0,1,1,0.0,24.0,0,0,5,7,0,0.0,0,0,5,7,0,0.0,0,16.2,0.3,-0.92,Dropout
1,17.0,1,9085.0,1,1,128.0,1,38.0,37,9,9,116.5,1.0,0,0.0,1,1,0.0,18.0,0,0,5,6,5,12.0,0,0,5,8,5,12.14285714,0,10.8,1.4,1.74,Graduate
1,1.0,2,9254.0,1,1,121.0,1,37.0,37,9,9,124.2,1.0,0,0.0,1,0,1.0,18.0,0,0,6,8,6,10.57142857,0,0,6,9,5,11.4,0,16.2,0.3,-0.92,Graduate
1,51.0,1,9085.0,1,1,127.0,1,3.0,3,2,8,138.8,1.0,0,0.0,1,0,0.0,22.0,0,4,12,19,11,14.15384615,0,5,12,20,12,15.42857143,0,8.9,1.4,3.51,Graduate
1,1.0,1,9773.0,1,1,132.0,1,2.0,1,9,9,126.4,1.0,1,0.0,1,0,1.0,18.0,0,0,6,9,6,11.16666667,0,0,6,11,5,12.4,0,10.8,1.4,1.74,Graduate
1,1.0,1,171.0,1,1,147.0,1,19.0,19,3,10,151.9,1.0,0,0.0,1,0,0.0,21.0,0,13,17,20,17,12.0,0,14,17,18,17,12.66666667,0,11.1,0.6,2.02,Graduate
2,39.0,1,9991.0,0,1,110.0,1,37.0,37,5,1,120.0,1.0,0,0.0,1,0,0.0,38.0,0,0,5,11,3,11.33333333,0,0,5,9,4,12.0,0,9.4,-0.8,-3.12,Dropout
1,43.0,1,9238.0,1,1,142.0,1,34.0,34,99,99,131.9,0.0,0,0.0,1,0,1.0,29.0,0,9,16,17,16,12.58823529,0,10,13,14,13,13.35714286,0,9.4,-0.8,-3.12,Graduate
1,44.0,1,9130.0,1,39,130.0,1,38.0,37,4,9,130.0,1.0,0,0.0,1,0,1.0,20.0,0,0,6,11,4,12.0,0,0,6,9,4,10.75,0,16.2,0.3,-0.92,Enrolled
1,17.0,1,9254.0,1,1,131.0,1,38.0,37,4,9,131.7,1.0,0,0.0,0,0,0.0,18.0,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,Dropout
2,43.0,1,9991.0,0,1,110.0,1,37.0,37,9,9,132.5,0.0,0,0.0,1,1,0.0,37.0,0,7,12,13,12,12.25,0,8,13,13,13,12.84615385,0,9.4,-0.8,-3.12,Graduate
1,1.0,3,9147.0,1,1,128.0,1,3.0,3,5,10,116.5,0.0,0,0.0,1,1,0.0,20.0,0,0,5,7,5,11.6,0,0,5,5,5,12.8,0,12.4,0.5,1.79,Graduate
1,1.0,1,9130.0,1,1,136.0,1,19.0,19,90,8,133.9,1.0,0,0.0,0,1,0.0,20.0,0,0,5,7,4,13.0,0,0,5,11,3,12.0,2,10.8,1.4,1.74,Dropout
2,39.0,1,9119.0,1,1,120.0,1,37.0,38,9,10,145.4,0.0,0,1.0,1,1,0.0,40.0,0,0,5,11,3,10.66666667,0,0,5,5,2,12.5,0,16.2,0.3,-0.92,Dropout
2,39.0,1,8014.0,0,1,140.0,1,37.0,3,9,10,172.0,0.0,0,0.0,1,1,0.0,44.0,0,5,11,21,9,12.33333333,0,8,11,16,9,11.0,0,12.4,0.5,1.79,Enrolled
1,1.0,1,9147.0,1,1,118.0,1,1.0,1,9,9,111.0,0.0,0,0.0,0,1,0.0,21.0,0,0,5,7,2,11.0,0,0,5,9,3,11.42857143,0,10.8,1.4,1.74,Dropout
1,44.0,1,9070.0,1,39,120.0,1,2.0,19,3,8,120.0,0.0,0,0.0,1,1,0.0,21.0,0,2,7,10,6,13.42857143,0,5,9,9,8,13.125,0,16.2,0.3,-0.92,Graduate
1,1.0,6,9500.0,1,1,151.0,1,3.0,1,2,1,129.8,1.0,0,0.0,1,1,0.0,18.0,0,0,8,10,8,13.05375,2,0,8,10,8,13.05375,2,9.4,-0.8,-3.12,Graduate
1,1.0,5,9500.0,1,1,130.0,1,1.0,3,9,10,118.1,1.0,0,0.0,1,1,0.0,18.0,0,0,7,10,6,12.03571429,0,0,8,9,7,13.75,0,13.9,-0.3,0.79,Enrolled
1,39.0,1,9003.0,1,1,140.0,1,3.0,1,5,9,130.0,0.0,0,0.0,1,1,0.0,27.0,0,0,6,6,6,14.16666667,0,0,6,7,6,13.83333333,0,11.1,0.6,2.02,Graduate
2,39.0,1,9070.0,1,19,133.1,1,37.0,37,9,10,126.3,0.0,0,0.0,0,1,0.0,38.0,0,0,6,6,0,0.0,0,0,6,8,0,0.0,0,10.8,1.4,1.74,Dropout
1,18.0,1,9130.0,1,1,146.0,1,3.0,3,5,2,137.8,0.0,0,0.0,1,1,0.0,18.0,0,0,6,11,5,13.6,0,0,6,13,3,12.66666667,0,13.9,-0.3,0.79,Dropout
1,17.0,4,9254.0,1,1,122.0,1,1.0,1,4,2,116.1,1.0,0,0.0,1,1,0.0,19.0,0,0,6,7,5,12.2,0,0,6,12,2,12.0,0,7.6,2.6,0.32,Enrolled
1,1.0,1,9130.0,1,1,121.0,1,3.0,19,2,9,115.4,1.0,0,0.0,1,1,0.0,18.0,0,0,6,8,6,13.71428571,0,0,6,7,5,13.33333333,0,15.5,2.8,-4.06,Dropout
1,43.0,1,9773.0,1,1,127.0,1,1.0,1,9,6,110.0,0.0,0,1.0,0,1,0.0,19.0,0,0,6,10,3,11.66666667,0,0,6,11,2,10.0,0,16.2,0.3,-0.92,Dropout
1,39.0,1,9670.0,1,1,133.1,1,37.0,37,90,90,97.4,0.0,0,1.0,0,1,0.0,44.0,0,0,6,9,1,14.0,0,0,6,6,0,0.0,0,12.7,3.7,-1.7,Dropout
1,44.0,1,9085.0,1,39,130.0,1,1.0,1,4,4,130.0,1.0,1,0.0,1,1,0.0,26.0,0,2,6,20,4,12.5,0,1,6,16,3,10.0,0,15.5,2.8,-4.06,Dropout
1,43.0,1,9130.0,1,1,156.0,1,19.0,1,9,4,156.0,0.0,0,1.0,0,1,0.0,24.0,0,0,6,11,5,11.83333333,0,0,6,11,4,11.5,0,15.5,2.8,-4.06,Dropout
1,39.0,1,9003.0,1,1,130.0,1,19.0,1,9,6,126.1,1.0,0,0.0,0,1,0.0,27.0,0,0,6,6,0,0.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,Dropout
1,39.0,1,9003.0,1,1,110.0,1,1.0,1,9,4,120.0,0.0,0,1.0,0,1,0.0,27.0,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,Dropout
1,43.0,1,9070.0,1,1,108.0,1,38.0,38,7,7,105.2,1.0,0,0.0,1,1,0.0,25.0,0,11,17,18,13,11.53846154,0,10,15,15,10,12.4,0,12.7,3.7,-1.7,Dropout
1,44.0,1,9003.0,1,1,120.0,1,3.0,2,2,6,120.0,1.0,0,0.0,1,1,0.0,21.0,0,4,9,14,7,11.28571429,2,2,8,15,4,12.25,0,12.7,3.7,-1.7,Enrolled
1,1.0,1,171.0,1,1,150.0,1,38.0,19,9,9,137.8,1.0,0,0.0,1,1,1.0,19.0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Graduate
1,17.0,2,9070.0,1,1,152.0,1,39.0,39,3,3,134.2,1.0,0,0.0,1,1,0.0,20.0,0,0,6,7,5,11.8,0,0,6,9,4,12.0,0,15.5,2.8,-4.06,Enrolled
1,44.0,1,9119.0,1,39,150.0,1,19.0,3,5,2,150.0,0.0,0,0.0,1,1,0.0,20.0,0,0,5,16,0,0.0,0,0,5,12,2,10.5,0,12.7,3.7,-1.7,Enrolled
1,17.0,5,9119.0,1,1,123.0,1,3.0,1,2,9,116.0,1.0,0,1.0,0,1,0.0,20.0,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,8.9,1.4,3.51,Dropout
1,1.0,1,9119.0,1,1,150.0,1,1.0,1,3,3,143.4,0.0,0,0.0,0,1,1.0,18.0,0,0,5,5,5,14.2,0,0,5,5,5,14.2,0,8.9,1.4,3.51,Enrolled
1,17.0,1,171.0,1,1,145.0,1,4.0,4,3,3,143.6,0.0,0,1.0,1,1,0.0,19.0,0,5,12,12,10,12.7,0,4,11,16,10,12.27272727,0,8.9,1.4,3.51,Enrolled
1,44.0,1,9130.0,1,39,150.0,1,1.0,37,4,8,150.0,1.0,0,0.0,0,0,0.0,22.0,0,1,6,10,3,12.66666667,0,0,6,7,0,0.0,0,15.5,2.8,-4.06,Dropout
1,1.0,4,9670.0,1,1,125.0,1,4.0,19,2,5,118.0,1.0,0,0.0,1,0,0.0,19.0,0,0,6,7,6,14.42857143,0,0,6,8,6,15.0,2,16.2,0.3,-0.92,Graduate
1,1.0,4,9500.0,1,1,117.0,1,1.0,1,4,7,109.3,1.0,0,0.0,1,0,1.0,18.0,0,0,7,7,7,13.11714286,0,0,8,9,7,12.6,0,11.1,0.6,2.02,Graduate
1,1.0,2,9238.0,1,1,121.0,1,19.0,19,191,171,119.3,1.0,0,1.0,1,0,0.0,20.0,0,0,6,7,6,12.66666667,0,0,6,7,6,11.83333333,0,8.9,1.4,3.51,Graduate
1,17.0,1,171.0,1,1,140.0,41,1.0,1,5,7,146.3,1.0,0,0.0,1,0,1.0,18.0,1,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Dropout
1,39.0,1,9773.0,1,1,130.0,1,1.0,19,1,3,161.5,0.0,0,0.0,1,1,0.0,36.0,0,0,6,7,6,15.28571429,0,0,6,6,6,16.5,0,10.8,1.4,1.74,Graduate
1,15.0,1,9147.0,1,1,140.0,26,37.0,2,6,4,140.0,0.0,0,1.0,1,1,0.0,19.0,1,0,5,12,3,10.5,0,0,5,8,4,11.25,0,12.4,0.5,1.79,Graduate
1,53.0,1,9147.0,1,42,140.0,1,1.0,1,6,6,142.2,0.0,0,0.0,1,1,1.0,21.0,0,6,11,11,11,12.63636364,0,3,9,11,9,12.6,0,8.9,1.4,3.51,Graduate
1,1.0,1,9147.0,1,1,140.0,1,19.0,38,9,9,129.2,1.0,0,0.0,1,0,0.0,26.0,0,0,5,6,0,0.0,0,0,5,0,0,0.0,0,15.5,2.8,-4.06,Dropout
1,39.0,1,9003.0,1,1,140.0,41,1.0,1,9,9,100.0,0.0,0,1.0,0,0,0.0,29.0,1,3,9,9,3,14.33333333,0,1,7,8,1,14.0,0,15.5,2.8,-4.06,Dropout
1,44.0,1,9254.0,1,39,170.0,1,19.0,2,9,3,170.0,0.0,0,0.0,0,1,0.0,26.0,0,2,8,14,8,15.125,0,1,6,12,6,13.66666667,0,11.1,0.6,2.02,Enrolled
1,7.0,1,9500.0,1,3,140.0,1,3.0,19,2,6,140.0,0.0,0,0.0,1,1,0.0,27.0,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,12.4,0.5,1.79,Dropout
1,51.0,1,9147.0,1,1,116.0,1,3.0,3,2,2,115.2,0.0,0,1.0,1,1,0.0,32.0,0,2,7,16,3,12.0,0,3,8,10,3,10.33333333,0,8.9,1.4,3.51,Enrolled
1,16.0,3,9853.0,1,1,134.0,1,37.0,19,9,5,121.4,1.0,0,0.0,1,0,1.0,23.0,0,0,6,10,4,14.25,1,0,6,8,5,12.0,0,7.6,2.6,0.32,Enrolled
1,39.0,1,9147.0,1,1,133.1,41,38.0,38,9,8,134.8,0.0,0,0.0,1,0,0.0,24.0,1,0,5,12,2,10.5,0,0,5,9,4,10.0,2,16.2,0.3,-0.92,Enrolled
1,1.0,2,9773.0,1,1,140.0,1,1.0,1,9,9,136.9,1.0,0,0.0,1,0,1.0,19.0,0,0,6,7,6,13.5,0,0,6,7,6,14.42857143,0,16.2,0.3,-0.92,Graduate
1,42.0,1,9003.0,1,1,140.0,1,19.0,19,4,4,140.0,1.0,0,0.0,1,1,0.0,25.0,0,0,6,14,5,11.66666667,0,0,6,11,4,12.0,0,15.5,2.8,-4.06,Enrolled
1,17.0,6,9254.0,1,1,108.0,1,1.0,19,4,5,112.2,1.0,0,0.0,1,1,0.0,19.0,0,0,6,13,5,10.8,0,0,6,12,3,10.0,0,9.4,-0.8,-3.12,Enrolled
1,1.0,3,9773.0,1,1,149.0,1,1.0,3,0,0,148.7,0.0,0,0.0,0,1,0.0,20.0,0,0,4,4,0,0.0,0,0,4,8,0,0.0,0,10.8,1.4,1.74,Dropout
2,1.0,1,9254.0,1,1,140.0,1,19.0,38,4,7,133.0,0.0,0,0.0,1,1,0.0,33.0,0,3,9,11,9,12.8,0,2,7,9,7,11.42857143,0,12.7,3.7,-1.7,Graduate
2,39.0,1,9991.0,0,1,140.0,1,37.0,12,9,9,150.0,0.0,0,1.0,1,1,0.0,35.0,0,0,5,6,5,10.8,0,0,5,7,5,12.0,2,9.4,-0.8,-3.12,Dropout
1,1.0,1,9147.0,1,1,133.1,1,37.0,38,7,7,98.0,1.0,0,0.0,1,1,0.0,23.0,0,0,5,8,4,11.4,0,0,5,7,4,11.0,0,11.1,0.6,2.02,Graduate
1,1.0,1,9500.0,1,1,125.0,1,37.0,19,9,9,122.4,1.0,0,0.0,1,1,0.0,19.0,0,0,7,7,7,13.72571429,0,0,8,8,8,14.5,0,11.1,0.6,2.02,Graduate
1,1.0,1,9670.0,1,1,133.1,1,1.0,37,9,10,139.0,0.0,0,0.0,1,1,0.0,21.0,0,0,6,6,5,12.8,0,0,6,9,5,12.25,0,10.8,1.4,1.74,Enrolled
1,1.0,5,9070.0,1,1,133.1,1,1.0,19,3,3,112.0,1.0,0,0.0,1,1,1.0,21.0,0,0,6,6,6,13.5,0,0,6,6,6,11.16666667,0,11.1,0.6,2.02,Graduate
1,39.0,1,9500.0,1,1,130.0,1,37.0,37,3,7,143.8,0.0,0,0.0,1,1,0.0,27.0,0,0,8,8,7,15.57,0,0,8,8,7,15.57,0,10.8,1.4,1.74,Dropout
1,17.0,3,9147.0,1,1,122.0,1,3.0,38,123,171,116.1,1.0,0,1.0,1,1,0.0,19.0,0,0,5,10,4,11.0,0,0,5,13,2,12.0,0,8.9,1.4,3.51,Enrolled
1,7.0,2,9500.0,1,3,140.0,1,37.0,38,9,9,138.0,0.0,0,0.0,1,1,0.0,28.0,0,0,7,7,7,14.11428571,0,0,8,9,8,15.91111111,0,16.2,0.3,-0.92,Dropout
1,43.0,1,9147.0,1,1,123.0,1,37.0,38,7,7,110.0,0.0,0,0.0,1,1,0.0,25.0,0,0,5,12,3,11.0,1,0,5,12,4,11.5,0,9.4,-0.8,-3.12,Enrolled
2,39.0,1,9238.0,1,19,133.1,1,37.0,37,9,4,103.5,0.0,0,0.0,1,1,0.0,42.0,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,Dropout
1,7.0,1,9991.0,0,3,140.0,1,37.0,37,9,9,140.0,0.0,0,0.0,1,1,0.0,27.0,0,0,5,6,4,13.5,0,0,5,6,4,13.75,0,7.6,2.6,0.32,Graduate
1,1.0,1,9070.0,1,1,116.0,1,3.0,3,0,1,108.7,1.0,0,0.0,1,1,0.0,23.0,0,0,6,9,4,11.25,1,0,6,10,0,0.0,4,7.6,2.6,0.32,Dropout
1,17.0,3,9254.0,1,1,118.0,1,19.0,1,4,4,115.9,1.0,0,0.0,1,1,1.0,18.0,0,0,6,7,6,12.14285714,0,0,6,8,6,11.33333333,0,8.9,1.4,3.51,Graduate
2,39.0,1,9500.0,1,1,140.0,1,37.0,37,9,4,127.3,0.0,0,0.0,1,1,0.0,26.0,0,0,8,8,7,13.07571429,0,0,8,8,7,13.07571429,0,10.8,1.4,1.74,Graduate
1,1.0,4,9147.0,1,1,146.0,1,3.0,1,3,10,138.7,0.0,0,0.0,1,1,0.0,18.0,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,8.9,1.4,3.51,Dropout
1,39.0,1,9991.0,0,1,150.0,1,3.0,5,2,2,135.8,0.0,0,1.0,1,1,0.0,29.0,0,1,5,9,3,11.0,0,0,5,11,2,13.5,0,12.7,3.7,-1.7,Dropout
1,17.0,1,9085.0,1,1,137.0,1,1.0,1,4,7,134.6,1.0,0,0.0,1,1,0.0,22.0,0,0,6,16,0,0.0,0,0,6,7,0,0.0,0,16.2,0.3,-0.92,Dropout
1,43.0,1,9500.0,1,1,136.0,1,19.0,37,173,183,118.4,1.0,0,0.0,1,0,0.0,21.0,0,0,7,12,4,13.125,0,0,7,8,6,12.33333333,0,13.9,-0.3,0.79,Enrolled
1,1.0,3,9500.0,1,1,134.0,1,38.0,38,7,9,132.8,1.0,0,0.0,1,0,1.0,19.0,0,0,8,8,7,13.51285714,0,0,8,8,7,13.51285714,0,10.8,1.4,1.74,Graduate
1,1.0,1,9238.0,1,1,160.0,1,38.0,37,9,7,155.5,1.0,0,0.0,1,0,1.0,18.0,0,0,6,7,6,12.83333333,0,0,6,6,6,12.16666667,0,10.8,1.4,1.74,Graduate
1,1.0,3,9085.0,1,1,126.0,1,38.0,1,9,9,132.0,1.0,0,0.0,1,0,1.0,18.0,0,0,5,8,3,15.0,2,0,5,9,3,11.66666667,0,9.4,-0.8,-3.12,Dropout
1,39.0,1,9003.0,1,19,133.1,1,37.0,38,4,9,110.0,0.0,0,1.0,0,0,0.0,40.0,0,0,6,12,5,12.8,0,0,6,16,3,13.33333333,0,11.1,0.6,2.02,Dropout
1,17.0,3,9254.0,1,1,114.0,26,38.0,3,9,3,127.3,1.0,0,1.0,0,0,0.0,20.0,1,0,6,14,3,12.33333333,0,0,6,16,0,0.0,0,10.8,1.4,1.74,Dropout
1,1.0,3,9500.0,1,1,139.0,1,3.0,1,4,1,126.0,1.0,0,0.0,1,1,0.0,18.0,0,0,8,15,5,12.288,1,0,8,15,5,12.288,1,10.8,1.4,1.74,Dropout
1,43.0,2,8014.0,0,3,130.0,1,34.0,34,0,0,130.0,0.0,0,0.0,1,1,0.0,31.0,0,8,12,21,12,12.33333333,0,6,10,13,7,13.28571429,2,7.6,2.6,0.32,Graduate
1,1.0,2,9147.0,1,1,131.0,1,1.0,1,9,9,118.8,0.0,0,0.0,1,1,1.0,18.0,0,0,5,9,4,11.5,0,0,5,5,5,12.8,0,12.4,0.5,1.79,Graduate
1,43.0,2,9670.0,1,1,130.0,1,19.0,1,4,4,127.6,1.0,0,0.0,1,1,0.0,22.0,0,4,6,6,6,11.83333333,0,0,6,11,4,11.14285714,0,10.8,1.4,1.74,Dropout
1,51.0,1,9147.0,1,19,133.1,1,19.0,19,9,5,112.1,0.0,0,1.0,0,1,0.0,38.0,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,8.9,1.4,3.51,Dropout
1,43.0,1,9991.0,0,3,130.0,1,3.0,1,2,9,130.0,0.0,0,0.0,1,1,0.0,33.0,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout
1,1.0,3,9119.0,1,1,117.0,1,1.0,1,3,5,111.1,0.0,0,0.0,1,1,1.0,19.0,0,0,5,10,5,11.8,0,0,5,12,3,11.5,0,11.1,0.6,2.02,Enrolled
1,17.0,1,9670.0,1,1,127.0,1,3.0,3,1,1,121.4,0.0,0,0.0,1,1,0.0,18.0,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,Dropout
1,1.0,5,9119.0,1,1,131.0,1,1.0,19,4,7,126.8,0.0,0,0.0,0,1,1.0,18.0,0,0,5,6,5,12.2,0,0,5,8,4,12.0,0,8.9,1.4,3.51,Enrolled
1,51.0,1,9991.0,0,1,134.0,1,1.0,1,5,3,120.6,1.0,0,0.0,1,1,0.0,27.0,0,2,6,6,6,12.33333333,0,0,5,5,5,13.0,0,11.1,0.6,2.02,Graduate
1,39.0,1,9254.0,1,1,130.0,1,37.0,37,9,9,126.5,0.0,0,0.0,1,1,0.0,26.0,0,0,6,7,6,12.42857143,0,0,6,6,6,12.83333333,0,7.6,2.6,0.32,Graduate
1,1.0,6,9500.0,1,1,127.0,1,1.0,19,3,3,120.2,1.0,0,0.0,1,0,1.0,19.0,0,0,7,7,7,12.76571429,0,0,8,9,8,13.54444444,0,12.4,0.5,1.79,Graduate
2,51.0,1,9500.0,1,1,130.0,1,37.0,37,5,5,120.0,0.0,0,0.0,1,1,0.0,44.0,0,0,7,11,5,12.1,0,0,7,10,5,12.6,0,11.1,0.6,2.02,Dropout
1,1.0,2,9147.0,1,1,142.0,1,37.0,38,9,9,137.5,1.0,0,0.0,1,1,0.0,19.0,0,0,5,10,5,12.0,0,0,5,9,5,11.5,0,13.9,-0.3,0.79,Graduate
1,18.0,1,9070.0,1,1,117.0,1,1.0,37,4,7,127.9,1.0,0,0.0,1,1,0.0,20.0,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,9.4,-0.8,-3.12,Dropout
1,39.0,1,9003.0,1,19,133.1,1,19.0,37,1,1,140.0,0.0,0,1.0,1,1,0.0,24.0,0,0,6,10,6,14.88888889,0,0,6,11,6,13.72727273,0,16.2,0.3,-0.92,Enrolled
4,43.0,1,9991.0,0,1,164.0,1,37.0,37,6,6,131.8,0.0,0,0.0,1,0,0.0,31.0,0,7,14,19,13,11.35714286,0,9,14,14,13,12.0,1,9.4,-0.8,-3.12,Graduate
1,43.0,1,9070.0,1,1,130.0,1,37.0,37,9,9,129.0,1.0,0,0.0,1,0,0.0,25.0,0,0,6,6,6,13.5,0,0,6,6,6,12.5,0,9.4,-0.8,-3.12,Graduate
1,17.0,4,9773.0,1,1,127.0,1,2.0,37,9,9,115.8,1.0,0,1.0,0,0,0.0,19.0,0,0,6,6,0,0.0,0,0,6,0,0,0.0,0,8.9,1.4,3.51,Dropout
1,17.0,3,9500.0,1,1,140.0,1,3.0,2,3,3,126.4,1.0,0,0.0,1,0,0.0,18.0,0,0,7,7,7,13.88428571,0,0,8,9,8,14.75,0,11.1,0.6,2.02,Dropout
1,43.0,1,9085.0,1,1,130.0,1,19.0,38,4,9,130.0,1.0,0,0.0,0,0,0.0,19.0,0,0,6,12,5,13.0,0,0,6,12,3,11.66666667,0,13.9,-0.3,0.79,Enrolled
1,1.0,3,9500.0,1,1,122.0,1,3.0,1,4,3,114.8,1.0,0,0.0,1,0,1.0,19.0,0,0,7,11,4,12.65,0,0,7,9,5,11.1,0,12.4,0.5,1.79,Enrolled
1,17.0,1,9147.0,1,1,162.0,1,1.0,38,4,5,138.6,1.0,0,0.0,1,0,0.0,19.0,0,0,5,10,1,11.0,0,0,5,13,0,0.0,0,12.7,3.7,-1.7,Enrolled
1,39.0,1,9670.0,1,1,133.1,1,1.0,1,4,4,112.9,0.0,0,0.0,1,0,0.0,24.0,0,0,6,12,2,11.66666667,0,0,6,20,2,10.5,6,16.2,0.3,-0.92,Dropout
1,1.0,1,9238.0,1,1,120.0,1,3.0,3,3,3,111.6,0.0,0,0.0,1,0,0.0,20.0,0,0,6,6,6,14.5,0,0,6,6,6,12.66666667,0,12.4,0.5,1.79,Graduate
1,17.0,1,9254.0,1,1,160.0,1,19.0,37,5,3,152.0,0.0,0,0.0,1,0,0.0,18.0,0,0,6,7,6,14.71428571,0,0,6,7,6,14.16666667,0,12.7,3.7,-1.7,Graduate
1,1.0,1,9238.0,1,1,141.0,1,38.0,1,5,7,132.6,0.0,0,0.0,1,0,1.0,18.0,0,0,6,7,6,13.28571429,0,0,6,6,6,14.33333333,0,12.4,0.5,1.79,Graduate
1,17.0,1,9085.0,1,1,125.0,1,1.0,38,4,9,118.4,1.0,0,0.0,1,0,0.0,21.0,0,0,5,13,3,11.33333333,2,0,5,12,2,10.5,1,9.4,-0.8,-3.12,Enrolled
1,7.0,1,9500.0,1,3,120.0,1,37.0,37,4,5,120.0,0.0,0,1.0,0,0,0.0,28.0,0,0,7,7,0,0.0,7,0,7,7,0,0.0,7,13.9,-0.3,0.79,Dropout
1,1.0,1,9147.0,1,1,128.0,1,38.0,37,5,6,122.1,0.0,0,0.0,1,0,1.0,18.0,0,0,5,11,4,11.57142857,0,0,5,9,5,12.0,0,13.9,-0.3,0.79,Enrolled
1,1.0,1,9853.0,1,1,162.0,1,37.0,19,9,8,142.8,0.0,0,1.0,1,0,0.0,18.0,0,0,6,10,5,13.0,0,0,6,10,4,11.5,0,12.7,3.7,-1.7,Dropout
1,1.0,1,9238.0,1,1,130.0,1,1.0,1,4,4,124.8,0.0,0,0.0,1,0,1.0,18.0,0,0,6,9,6,11.5,0,0,6,11,5,14.0,0,11.1,0.6,2.02,Graduate
1,17.0,2,9147.0,1,1,134.0,1,37.0,19,9,8,126.3,1.0,0,0.0,1,0,1.0,18.0,0,0,5,8,5,11.8,0,0,5,10,5,11.6,3,16.2,0.3,-0.92,Graduate
1,1.0,1,9147.0,1,1,133.1,1,19.0,19,9,9,119.0,1.0,0,0.0,0,0,1.0,19.0,0,0,5,7,3,10.66666667,0,0,5,10,3,12.28571429,0,10.8,1.4,1.74,Dropout
1,17.0,1,9500.0,1,1,137.0,1,19.0,38,3,9,124.9,0.0,0,0.0,1,0,1.0,19.0,0,0,7,11,6,13.8875,0,0,8,9,8,14.86444444,0,15.5,2.8,-4.06,Graduate
1,1.0,1,9238.0,1,1,133.1,1,38.0,38,191,192,118.0,0.0,0,1.0,1,0,1.0,20.0,0,0,6,7,5,11.4,0,0,6,9,6,11.5,0,8.9,1.4,3.51,Graduate
2,43.0,1,8014.0,0,1,110.0,1,37.0,19,9,3,100.0,0.0,0,0.0,1,0,0.0,34.0,0,9,11,17,9,12.33333333,0,3,7,12,7,12.14285714,0,9.4,-0.8,-3.12,Graduate
2,39.0,1,9500.0,1,1,133.1,1,37.0,37,9,9,109.0,1.0,0,0.0,1,0,0.0,39.0,0,0,7,8,5,12.16,0,0,7,8,5,12.16,0,7.6,2.6,0.32,Enrolled
1,17.0,3,9500.0,1,1,133.0,1,3.0,19,2,5,130.8,1.0,0,0.0,1,0,0.0,19.0,0,0,8,8,8,13.4275,0,0,8,8,8,13.4275,0,9.4,-0.8,-3.12,Graduate
1,39.0,1,9070.0,1,1,130.0,1,1.0,19,4,4,110.0,1.0,0,0.0,1,0,0.0,24.0,0,0,6,6,6,15.16666667,0,0,6,6,2,15.5,0,15.5,2.8,-4.06,Graduate
